Actual_Demand,RF_Pred,XGB_Pred,Ensemble_Pred
84,78.48,67.81453,73.14726470947267
54,38.665,37.100876,37.88293792724609
24,38.65,23.953358,31.3016788482666
27,40.09,28.901054,34.49552719116211
56,37.82,46.68923,42.25461593627929
52,39.69,46.195362,42.942681045532225
35,35.67,35.12741,35.39870544433594
45,45.26,41.45622,43.358109359741206
59,74.005,63.13727,68.57113594055176
13,40.97,30.955187,35.962593421936035
35,36.24,32.353157,34.29657852172852
52,38.715,43.03387,40.874435348510744
43,33.34,36.96742,35.15370933532715
44,38.805,43.66699,41.23599418640137
33,37.62,34.266575,35.94328742980957
55,58.69,42.63485,50.66242477416992
26,26.385,28.299505,27.342252616882327
27,28.165,28.796137,28.48056842803955
27,34.465,30.250233,32.3576163482666
40,36.03,39.846992,37.93849624633789
37,28.885,29.538788,29.21189392089844
29,26.47,26.623173,26.546586380004882
48,75.195,58.660416,66.92770782470703
101,110.65,110.36689,110.50844497680664
104,80.36,105.68253,93.02126663208008
100,86.86,103.608536,95.23426788330079
78,86.48,76.7525,81.61625122070313
68,59.545,59.20846,59.376730880737306
97,89.48,93.28338,91.38168930053712
54,61.325,56.287327,58.80616340637207
42,44.555,42.264145,43.40957244873047
49,68.44,60.715546,64.57777282714844
90,103.38,95.23079,99.30539459228515
82,76.22,78.88719,77.55359588623047
77,90.5,82.2717,86.38584899902344
96,114.03,101.895584,107.96279205322266
73,76.895,80.67787,78.78643585205077
146,106.725,129.24051,117.98275451660156
48,66.2,51.67258,58.93629035949707
92,98.855,103.15323,101.00411437988282
78,72.76,70.37536,71.56767929077148
82,86.145,84.65925,85.40212417602538
40,55.155,50.649097,52.90204872131348
74,104.59,96.399925,100.4949626159668
93,77.855,78.9655,78.41024993896485
133,134.255,129.07677,131.66588348388672
80,81.145,78.806274,79.97563720703124
83,72.975,73.028076,73.0015380859375
125,111.76,115.622826,113.69141281127929
116,110.945,107.25534,109.10017028808593
109,127.0,117.90936,122.45468139648438
65,74.17,75.23563,74.70281311035157
72,89.25,75.020454,82.13522720336914
34,56.52,49.862144,53.19107223510743
118,104.12,122.16006,113.14002853393555
74,63.975,70.62319,67.29909591674804
83,100.525,90.24844,95.38672180175782
31,44.075,35.924973,39.999986267089845
69,60.215,67.02699,63.62099639892578
84,96.915,87.27064,92.09281875610353
132,110.75,129.02916,119.88957977294922
126,105.45,118.792046,112.12102279663085
87,70.875,72.906006,71.8905029296875
113,124.605,119.17608,121.89053939819337
72,104.125,78.2875,91.20624923706055
85,93.02,86.21191,89.61595321655273
97,102.355,96.81484,99.58492111206056
76,75.28,66.94706,71.11352981567383
90,82.43,79.37874,80.90436920166016
59,56.985,53.903606,55.44430320739746
54,88.605,63.71111,76.15805458068849
45,62.535,58.42056,60.47777946472168
50,48.055,48.388092,48.221546020507816
70,61.81,68.07849,64.94424560546875
106,110.805,110.04142,110.42320999145508
61,77.82,69.30334,73.56166854858398
97,95.3,91.58114,93.44056930541993
68,66.38,62.076054,64.22802680969238
70,77.225,68.37722,72.8011100769043
93,103.12,95.27939,99.19969421386719
52,51.15,57.385876,54.26793785095215
121,107.79,119.75078,113.7703890991211
98,121.225,98.6941,109.95954971313476
12,40.975,22.084522,31.529761123657227
77,87.54,82.4232,84.98160125732423
143,119.29,140.31664,129.80331756591798
68,64.635,66.62248,65.62874114990234
111,108.4,116.20277,112.30138320922852
99,112.235,110.8741,111.55454986572266
49,62.005,53.747383,57.87619155883789
111,83.51,99.35437,91.43218505859375
90,80.07,90.24173,85.15586486816406
71,74.315,69.04478,71.67988845825195
59,52.935,59.647778,56.291388778686525
83,90.83,82.30262,86.56630996704101
105,111.715,107.472206,109.59360305786133
60,66.97,67.13675,67.05337463378906
97,88.35,91.05093,89.70046310424804
142,148.635,141.93633,145.2856625366211
71,66.475,68.161705,67.31835250854492
61,73.67,60.585716,67.1278581237793
77,67.255,73.19138,70.2231916809082
64,72.995,73.14274,73.06886917114258
20,47.39,35.912605,41.651302642822266
120,103.805,111.4569,107.63095077514649
84,74.805,87.2736,81.03929885864258
58,76.445,62.264732,69.35486618041992
137,128.78,123.422,126.10099853515625
47,64.155,48.735867,56.44543327331543
107,77.33,90.178246,83.75412277221679
61,73.28,62.707127,67.99356330871582
120,117.785,119.425606,118.60530288696289
88,92.965,89.4483,91.20665161132813
185,195.825,188.51286,192.16893157958984
58,72.92,62.873333,67.89666648864747
97,102.725,100.061676,101.39333801269531
55,58.725,59.529697,59.12734870910644
97,86.93,88.303696,87.61684783935547
70,64.865,70.574905,67.71995269775391
51,57.685,54.584484,56.1347420501709
24,41.61,25.046352,33.328176193237304
128,104.295,126.222725,115.2588624572754
57,55.95,50.090046,53.02002296447754
96,94.85,92.14085,93.4954231262207
116,118.105,112.57722,115.3411085510254
108,106.285,106.683525,106.48426254272461
76,83.155,76.318756,79.73687805175781
54,45.39,48.74177,47.065885848999024
63,77.165,62.091015,69.62800743103028
131,125.465,128.60892,127.03695861816406
33,58.545,41.89488,50.21993919372559
90,79.625,86.84708,83.23603820800781
82,84.31,81.2598,82.78490188598633
105,99.25,94.89004,97.07001876831055
87,73.95,78.28392,76.11696014404296
121,106.815,111.0819,108.94845077514648
89,87.25,78.351265,82.80063247680664
67,49.065,61.580708,55.32285377502441
89,109.475,90.42971,99.9523551940918
128,141.02,136.53278,138.77638793945312
84,82.31,78.2525,80.28125122070313
55,55.985,54.8486,55.416799240112304
99,89.665,97.48043,93.57271530151368
73,62.265,70.83528,66.55014068603515
102,99.785,101.34302,100.5640087890625
103,123.295,113.59547,118.44523330688477
95,88.355,101.12924,94.7421209716797
45,50.55,44.603413,47.57670631408691
112,108.39,120.08297,114.23648483276367
82,73.965,77.02293,75.4939631652832
57,62.22,58.401863,60.310931549072265
63,63.27,63.367813,63.318906555175786
93,87.97,96.14382,92.0569108581543
95,109.325,94.010605,101.66780242919921
40,42.01,42.882683,42.44634140014648
52,45.2,55.234543,50.217271423339845
42,43.895,45.742264,44.81863189697266
73,93.725,80.846275,87.28563766479492
78,76.135,83.14126,79.63812911987304
76,77.055,74.10438,75.57968887329102
29,41.21,33.98593,37.59796569824219
62,71.225,70.0427,70.6338508605957
77,91.73,83.731865,87.73093246459962
71,73.935,78.647896,76.29144790649414
146,151.265,140.52959,145.8972933959961
118,101.57,111.37842,106.474208984375
110,97.6,109.00685,103.30342559814453
104,98.605,92.52739,95.5661947631836
102,101.83,96.88831,99.35915664672851
70,59.66,61.370068,60.51503379821777
61,88.15,66.503296,77.32664794921875
53,83.775,55.937508,69.85625381469727
129,121.67,128.27002,124.97000976562501
114,110.025,109.7167,109.87084884643555
60,67.845,63.054295,65.44964729309082
77,78.935,79.07172,79.00335815429688
76,69.705,68.78337,69.24418548583984
133,145.275,141.11353,143.1942626953125
94,103.305,99.68756,101.49628051757813
68,78.065,66.91754,72.49127075195312
71,76.47,70.83737,73.65368591308594
72,74.015,79.66042,76.83771163940429
62,65.73,64.51703,65.12351440429688
140,115.11,132.31978,123.71488922119141
128,136.47,119.17013,127.82006393432617
96,102.905,94.07161,98.48830474853516
68,68.95,69.937454,69.4437271118164
106,94.115,99.942,97.02850067138672
97,89.035,90.545815,89.79040725708008
88,73.1,79.77109,76.43554382324218
134,133.14,131.73671,132.43835479736327
69,86.605,72.722694,79.66384719848634
131,162.12,143.30565,152.71282440185547
43,69.735,53.469433,61.60221641540527
68,83.175,73.90015,78.5375732421875
89,89.175,83.58203,86.378515625
41,54.915,46.351097,50.63304855346679
111,100.235,100.49347,100.36423461914063
110,93.64,116.5572,105.09859878540038
93,76.15,86.939476,81.5447380065918
94,109.39,101.56254,105.47626907348632
144,116.04,126.90669,121.47334625244142
109,105.285,96.01001,100.6475048828125
93,93.45,90.772575,92.11128768920898
36,56.96,42.903126,49.93156288146973
100,128.995,114.779495,121.88724761962891
116,101.14,112.67201,106.90600616455077
112,90.98,99.02492,95.00245880126954
91,84.255,82.03516,83.145078125
95,95.88,96.921,96.40049880981445
48,54.95,46.563183,50.756591415405275
21,28.455,22.339098,25.397048988342284
33,30.055,26.863459,28.459229316711426
35,39.37,33.34075,36.35537582397461
25,35.985,34.890984,35.437991790771484
33,31.8,28.01576,29.907880210876463
19,32.4,27.73146,30.06573028564453
25,36.825,34.443687,35.63434371948242
30,48.65,46.41854,47.534270477294925
22,34.51,30.249535,32.37976730346679
41,37.44,37.22328,37.33164093017578
40,47.805,51.93108,49.86803993225098
37,39.9,38.530067,39.21503372192383
32,29.0,31.617527,30.30876350402832
39,33.85,35.331944,34.59097175598144
17,22.27,23.06459,22.66729522705078
27,31.815,27.542694,29.678847045898436
42,49.505,38.784058,44.14452880859375
22,27.8,22.66542,25.23271026611328
53,42.575,44.156574,43.36578712463379
49,56.56,48.321808,52.440903930664064
20,27.47,21.534983,24.502491340637206
37,37.11,33.94801,35.5290047454834
32,31.465,30.814589,31.139794273376467
55,41.615,44.28913,42.952065582275395
33,27.745,26.743145,27.244072494506838
51,57.665,53.879616,55.7723078918457
20,24.19,20.8128,22.501399726867675
37,38.335,35.06758,36.70129058837891
69,60.055,61.310287,60.68264373779297
27,42.9,29.71825,36.309125137329104
78,66.5,84.22891,75.36445617675781
51,65.56,61.35331,63.45665481567383
129,148.405,146.95337,147.6791845703125
94,95.935,90.310646,93.12282302856445
81,73.92,77.65739,75.78869338989259
148,119.36,137.31305,128.33652465820313
89,69.555,86.436516,77.99575790405274
114,143.845,120.40398,132.12448822021486
44,89.635,72.32347,80.97923553466796
106,132.915,125.644135,129.27956726074217
90,97.435,91.24445,94.33972671508789
58,63.025,52.21863,57.621815872192386
90,79.1,84.08262,81.59130935668945
34,57.84,45.781796,51.810897750854494
58,59.84,59.886166,59.863082809448244
118,127.245,125.23137,126.23818450927735
95,87.45,90.61314,89.03156814575195
33,47.655,45.05006,46.3525301361084
58,68.07,60.14135,64.10567489624023
68,65.075,65.06835,65.07167587280273
81,85.235,79.17879,82.20689361572266
68,63.445,68.9593,66.20214859008789
65,70.445,64.71376,67.57938018798828
92,98.045,93.22868,95.63684173583985
64,61.4,66.17152,63.78575820922852
59,56.405,55.47299,55.938994064331055
101,88.79,83.98686,86.3884310913086
25,39.895,31.671988,35.78349376678467
50,51.645,56.37264,54.008819351196294
60,75.13,66.52907,70.82953399658203
78,79.265,77.131966,78.19848281860351
41,59.47,48.25521,53.86260543823242
125,150.59,127.42044,139.00522033691408
40,50.42,46.002537,48.21126838684082
79,67.165,75.558235,71.36161758422853
121,113.525,113.75397,113.63948364257813
105,94.055,100.86919,97.4620932006836
57,78.64,64.34749,71.49374420166015
37,49.475,46.953537,48.21426849365234
106,115.8,109.7351,112.76754989624024
69,61.68,67.02434,64.35216888427735
77,93.875,82.06562,87.97031021118164
25,47.17,30.449945,38.80997272491455
42,43.17,40.26865,41.71932502746582
46,37.935,38.772293,38.35364654541016
38,64.755,44.623688,54.68934387207031
35,42.565,31.88356,37.22428009033203
54,38.91,38.253613,38.58180625915527
47,38.765,42.168358,40.46667892456055
23,27.335,24.839918,26.08745906829834
37,34.025,37.182503,35.60375137329102
47,45.155,38.4805,41.81774963378906
37,28.235,31.428806,29.83190315246582
39,35.125,37.394474,36.25973701477051
28,37.24,28.151691,32.695845718383794
24,26.01,25.92843,25.96921527862549
43,49.79,42.034134,45.9120669555664
40,47.48,32.88948,40.18474029541015
59,74.08,62.152477,68.11623863220214
44,34.91,38.556576,36.73328788757324
24,29.545,30.39973,29.972365341186524
46,39.075,39.87157,39.4732852935791
47,43.01,43.244705,43.12735260009765
37,29.005,28.783236,28.894117774963377
41,39.675,40.136475,39.9057373046875
37,31.965,31.900715,31.93285743713379
28,30.0,28.544018,29.272008895874023
25,27.495,31.413342,29.4541707611084
42,47.585,40.303036,43.944017868041996
23,26.74,27.492645,27.116322631835935
34,37.93,32.607216,35.26860794067383
47,60.64,41.267803,50.953901596069336
31,25.08,27.415638,26.24781898498535
91,99.83,106.41775,103.12387374877929
51,68.17,53.375298,60.77264877319336
143,168.805,161.15999,164.98249420166016
134,98.195,115.08223,106.6386148071289
76,83.61,77.84777,80.72888534545899
129,115.95,130.17014,123.06006774902343
96,94.355,95.111244,94.73312210083009
52,71.735,56.97336,64.35417907714844
61,77.65,68.08447,72.867236328125
102,112.865,99.141594,106.00329696655274
86,82.105,84.868256,83.4866278076172
98,103.43,99.06502,101.24750885009766
57,59.045,58.28668,58.66583915710449
130,110.9,125.81923,118.35961456298828
87,88.33,81.37774,84.85386947631835
85,98.735,91.14746,94.94123046875
84,71.015,81.796165,76.40558273315429
71,63.08,66.757675,64.91883758544921
63,62.27,61.367702,61.818851242065435
81,99.02,89.987495,94.50374771118163
102,85.3,97.0425,91.1712516784668
58,54.16,61.244637,57.702318267822264
91,96.035,90.21946,93.1272297668457
87,71.105,77.95041,74.52770446777345
106,93.285,102.559616,97.92230804443359
76,68.13,73.683174,70.90658706665039
67,74.65,68.32533,71.48766632080078
111,130.425,126.92001,128.6725067138672
83,120.695,97.49897,109.09698501586914
134,122.15,132.66032,127.40516204833985
55,79.625,59.95627,69.79063415527344
82,78.125,78.090454,78.10772705078125
86,74.595,80.11222,77.35361038208008
81,108.205,91.7342,99.96959976196288
85,78.595,83.73792,81.16646133422852
138,121.63,127.351974,124.49098724365234
59,65.78,58.176872,61.978436126708985
87,86.315,94.34669,90.33084365844726
88,91.325,94.86919,93.09709320068359
166,142.785,151.57329,147.17914398193358
116,115.475,114.211105,114.84305267333984
70,65.555,67.9243,66.73965057373047
149,130.07,147.91269,138.99134460449218
165,154.6,164.13043,159.36521606445314
143,126.59,136.04576,131.31788055419923
82,84.295,79.99795,82.14647384643555
81,84.3,81.100624,82.70031204223633
117,103.165,115.27067,109.21783401489259
84,95.93,89.06388,92.49694046020508
250,210.785,233.91406,222.34953124999998
130,108.88,116.46012,112.67006057739258
83,78.42,78.49492,78.4574594116211
174,153.835,185.7547,169.79484985351564
85,102.715,89.88085,96.29792587280274
179,158.185,177.66057,167.92278411865234
192,196.945,202.08507,199.51503387451172
101,98.26,97.5853,97.92264831542968
134,131.175,136.96848,134.07173767089844
136,117.755,138.12119,127.93809265136719
177,146.53,168.85532,157.69265808105467
109,134.91,112.30261,123.60630615234375
185,203.365,192.34949,197.85724365234375
141,166.25,161.10056,163.67527770996094
151,150.245,152.86935,151.55717712402344
137,118.9,137.25827,128.07913513183593
150,134.2,137.96483,136.08241424560546
182,180.305,175.44649,177.8757437133789
150,139.71,146.65111,143.180553894043
172,158.49,168.6828,163.58640014648438
252,234.25,244.20177,239.22588348388672
178,169.72,154.87112,162.29556213378908
118,99.715,108.08928,103.90213958740235
155,135.78,148.90132,142.3406607055664
196,166.865,192.76616,179.8155795288086
83,89.24,92.440254,90.8401271057129
91,135.055,102.749664,118.90233215332032
65,81.715,72.12169,76.91834442138672
106,100.475,101.446655,100.96082763671875
110,134.77,119.618835,127.19441772460938
151,145.795,150.68626,148.24063201904295
84,91.185,80.89279,86.03889587402344
133,118.56,122.271255,120.41562774658203
100,109.11,106.582825,107.84641235351563
72,72.715,74.30848,73.51173965454102
71,83.16,76.35617,79.75808532714844
109,125.965,114.99984,120.48241989135742
155,140.97,149.10587,145.03793273925783
100,99.2,100.44241,99.82120666503906
83,103.245,90.7293,96.98715072631836
84,75.4,82.68942,79.04471130371094
80,91.745,86.6196,89.18229919433594
126,107.23,110.77195,109.00097488403321
99,171.905,131.49231,151.69865478515624
85,79.825,79.635605,79.73030242919921
100,89.93,93.489296,91.70964797973633
168,154.935,174.12074,164.52787139892578
97,91.625,89.13217,90.37858581542969
126,120.62,128.57533,124.59766632080078
153,129.06,142.62431,135.8421566772461
144,146.53,138.2558,142.39289916992186
99,90.165,93.9989,92.08195068359376
18,53.145,33.584816,43.36490798950196
151,142.395,139.59543,140.99521423339843
106,127.99,120.35626,124.17313110351563
109,108.7,107.499374,108.09968719482421
136,144.95,141.2339,143.09195098876953
62,60.86,61.496826,61.1784130859375
110,126.685,113.99566,120.34032943725586
151,149.935,156.89105,153.41302612304688
123,139.115,131.96504,135.5400210571289
135,113.705,127.59783,120.6514158630371
208,202.78,205.30383,204.04191650390624
136,130.9,136.93144,133.91572113037108
90,114.995,96.35051,105.67275482177735
128,121.96,122.0666,122.01329849243163
78,72.365,74.69744,73.53122055053711
145,167.695,157.14386,162.41942993164062
56,68.685,59.141914,63.91345718383789
124,130.275,127.23636,128.75567932128905
73,84.1,75.76954,79.93476943969726
86,69.21,77.4159,73.312950592041
45,58.28,48.2848,53.28240074157715
61,74.575,66.55673,70.56586608886718
95,79.64,81.76913,80.70456344604492
74,84.33,74.838,79.58399871826171
111,111.03,111.37139,111.20069564819336
110,121.635,102.88086,112.2579296875
42,38.895,47.774494,43.334747085571294
69,73.585,71.702835,72.6439175415039
89,96.585,89.64096,93.11298034667968
31,34.19,39.02733,36.60866424560547
53,71.625,68.24232,69.93365859985352
44,71.81,60.477596,66.1437981414795
49,60.96,50.967678,55.963839035034184
69,77.17,62.564278,69.8671388244629
54,62.16,55.505875,58.83293731689453
90,84.675,87.670006,86.17250289916993
76,55.255,56.1934,55.72420066833496
53,52.675,49.747265,51.21113243103027
69,83.355,75.00877,79.18188690185548
73,70.655,70.39421,70.52460540771484
51,49.635,52.99008,51.31254089355468
47,73.77,61.84448,67.80723930358886
117,125.72,114.10004,119.91001831054687
57,70.975,58.066444,64.52072219848633
79,87.235,79.89891,83.56695526123048
120,107.99,111.42825,109.70912658691407
88,115.865,94.80611,105.33555328369141
88,96.735,89.466255,93.10062759399415
118,76.57,94.75615,85.66307464599609
74,77.815,70.61204,74.2135188293457
130,146.81,146.22562,146.51780822753906
150,140.845,147.43555,144.1402734375
178,197.915,177.20583,187.560412902832
41,53.765,47.999763,50.882381744384766
117,119.21,125.45319,122.33159683227538
99,94.22,91.14017,92.68008361816406
101,100.37,95.79794,98.08397155761719
132,110.73,131.75186,121.24093078613282
166,170.07,175.25421,172.66210571289062
153,145.39,148.5449,146.96745330810546
162,152.955,160.26695,156.61097625732424
84,85.62,83.057144,84.33857208251953
203,214.34,197.63715,205.9885729980469
70,81.715,80.76668,81.24083892822266
188,163.49,183.7422,173.61610137939454
137,118.64,127.14068,122.89033920288085
157,162.015,142.23611,152.12555725097656
168,145.675,160.65833,153.16666259765626
194,200.4,207.26366,203.83182830810546
175,193.25,194.58574,193.9178695678711
157,154.455,158.22983,156.3424139404297
158,142.07,147.01132,144.54066101074218
206,191.655,205.83571,198.74535430908202
129,127.42,130.96358,129.1917886352539
108,96.825,98.67206,97.74852905273437
160,210.985,187.61023,199.29761474609376
143,154.825,140.73715,147.78107604980468
132,131.715,136.29697,134.0059832763672
179,197.33,182.67154,190.00076965332033
125,134.67,119.07774,126.87387176513671
161,143.875,165.14275,154.50887298583984
182,157.255,174.787,166.02100128173828
163,152.67,168.85123,160.7606134033203
50,62.395,66.2069,64.30095077514649
106,118.62,113.80929,116.21464401245117
95,107.18,108.14654,107.66326889038086
66,60.38,63.09126,61.73562950134277
60,81.385,66.223885,73.80444229125976
65,66.875,60.04431,63.45965576171875
126,134.625,118.78099,126.70299530029297
68,66.185,57.805183,61.99509170532227
120,125.55,120.84948,123.19973983764649
130,135.985,126.811966,131.3984829711914
47,51.31,41.49194,46.40096977233887
84,92.82,86.88126,89.85063186645507
117,100.83,97.95658,99.39329055786132
77,84.78,75.35363,80.06681503295898
103,119.22,111.36984,115.29492126464844
113,112.89,108.37396,110.63198120117187
85,80.73,74.29509,77.51254486083985
113,109.45,112.502075,110.97603759765624
102,97.67,90.99469,94.33234497070313
168,160.66,172.0452,166.35259826660155
102,76.885,86.495544,81.69027221679687
76,67.67,68.76927,68.21963592529298
106,105.79,101.107605,103.44880249023439
58,62.47,56.126396,59.29819808959961
97,101.6,92.09881,96.8494041442871
117,115.255,118.82972,117.04235977172851
138,146.265,131.90712,139.08605987548827
91,96.14,86.71987,91.42993576049804
73,75.92,80.86938,78.39468856811524
211,186.72,190.0038,188.3618997192383
170,148.165,152.23589,150.20044281005858
174,187.995,183.89618,185.94558959960938
98,89.275,89.63279,89.4538948059082
131,127.835,135.53888,131.68693969726561
107,104.31,105.64457,104.97728469848633
66,65.565,66.7905,66.17774841308594
116,99.92,117.501656,108.71082778930665
262,210.115,224.23586,217.17542755126954
219,173.685,203.72539,188.7051937866211
129,125.865,129.12767,127.49633514404297
200,166.21,193.26997,179.73998687744142
90,81.07,98.47265,89.77132431030273
141,178.925,169.09122,174.00810852050782
130,121.945,123.244896,122.5949479675293
124,117.705,127.6864,122.69570068359374
120,138.22,133.38754,135.8037713623047
195,205.715,204.96602,205.34050933837892
41,75.835,56.63149,66.2332444000244
254,159.92,188.69336,174.30667968749998
173,123.965,138.40828,131.18663970947267
239,243.645,240.76633,242.20566345214843
60,57.97,67.13162,62.55081115722656
198,189.57,198.15387,193.86193481445312
78,94.36,93.82692,94.09345977783204
91,114.31,114.59011,114.4500553894043
86,78.87,85.43165,82.15082412719727
61,55.625,59.3371,57.48105049133301
126,113.585,128.96857,121.27678344726561
92,97.9,96.29306,97.09653015136719
213,175.825,205.99156,190.9082809448242
214,165.615,189.69168,177.65334045410157
335,248.235,313.5773,280.9061505126953
158,121.965,120.812996,121.38899795532227
110,121.025,120.22571,120.62535400390625
150,136.19,154.21996,145.20497772216797
102,108.315,109.00863,108.66181442260742
107,109.73,94.920975,102.32548736572267
179,158.755,171.09933,164.92716735839844
215,164.59,200.37924,182.4846209716797
117,100.775,113.56714,107.1710693359375
151,136.28,145.8897,141.08484710693358
118,135.42,123.90417,129.66208358764646
81,70.545,77.189674,73.86733718872071
125,146.2,143.85916,145.02958068847656
201,206.36,204.12141,205.24070709228516
102,133.28,111.796265,122.53813232421875
119,104.705,114.91444,109.80971817016601
106,117.84,113.17253,115.50626556396485
75,74.35,76.96299,75.65649490356445
101,115.77,108.155334,111.96266723632812
95,83.335,90.93272,87.13385818481444
93,109.955,106.437294,108.19614700317382
147,145.515,158.40115,151.95807678222656
155,148.385,154.30515,151.34507263183593
119,88.285,108.04732,98.1661587524414
92,99.585,101.71134,100.64817092895507
40,49.055,46.43218,47.74358924865723
94,97.76,98.84131,98.300654296875
185,178.095,185.65685,181.87592254638673
85,86.22,91.51557,88.86778579711914
90,88.285,83.33019,85.80759628295898
220,194.905,217.56435,206.23467315673827
157,149.535,161.40657,155.47078521728514
150,131.13,133.70137,132.4156851196289
90,100.08,90.547844,95.31392196655273
101,88.895,92.64477,90.76988388061523
124,127.475,122.2753,124.87514953613281
132,116.705,122.6882,119.69660095214843
99,92.265,94.289894,93.27744705200195
84,91.88,91.14925,91.51462310791015
88,105.45,93.124855,99.28742752075195
134,125.945,126.361694,126.15334716796875
194,173.54,187.31317,180.42658569335936
91,99.55,91.02891,95.28945388793946
126,123.7,127.64534,125.67266998291015
97,108.315,96.910065,102.61253234863281
56,61.68,56.129307,58.90465339660645
81,67.745,72.84359,70.29429489135742
185,179.54,189.76422,184.6521105957031
93,101.315,97.36207,99.33853408813476
217,198.09,221.76303,209.9265155029297
120,122.82,132.71947,127.76973358154297
107,114.08,115.85986,114.96993164062499
164,154.36,169.42027,161.89013641357423
129,133.675,135.54916,134.6120819091797
97,94.66,90.40598,92.5329914855957
70,69.81,66.23021,68.02010467529297
84,100.365,89.80249,95.0837451171875
195,194.03,196.0637,195.04685272216796
128,116.785,120.11449,118.44974334716797
98,104.195,99.64075,101.91787353515625
34,44.325,37.67974,41.00237045288086
98,99.955,107.64046,103.79772857666015
107,112.225,109.199326,110.71216278076172
180,143.73,167.05951,155.39475463867188
76,76.2,66.984276,71.59213790893554
106,99.235,104.07323,101.65411346435548
137,132.265,122.01123,127.138115234375
171,168.755,175.33884,172.04691833496094
90,95.985,94.80151,95.3932568359375
146,148.8,156.33376,152.56687774658204
143,138.015,139.53621,138.77560455322265
97,94.08,97.05447,95.56723312377929
152,148.695,154.04149,151.36824432373047
128,143.755,131.02458,137.38979095458984
117,96.56,114.40521,105.48260620117188
166,157.05,173.7391,165.3945526123047
77,69.465,76.815575,73.14028732299805
138,164.21,154.49657,159.3532833862305
94,91.715,86.52266,89.11882965087891
90,106.31,100.40338,103.35669067382813
133,124.68,131.43758,128.05878814697266
177,172.32,167.19765,169.75882354736328
147,112.72,128.8691,120.7945474243164
203,187.285,221.44798,204.36649139404295
125,139.01,127.74537,133.37768447875976
122,143.205,128.73364,135.96932128906252
191,188.22,194.7003,191.46015106201173
111,125.14,110.93513,118.03756362915038
223,172.655,219.51617,196.0855871582031
198,165.29,168.3562,166.82310058593748
116,114.895,106.16726,110.53112960815429
212,201.8,203.26671,202.53335418701172
160,160.575,163.09805,161.8365264892578
105,113.545,99.75798,106.65149017333985
34,39.195,43.140575,41.16778770446777
175,152.975,166.3701,159.67255096435548
106,117.705,102.315,110.01000122070312
171,163.26,163.91437,163.58718383789062
61,82.7,61.65333,72.17666587829589
103,112.08,109.59989,110.83994583129882
134,123.795,134.08528,128.94014068603516
103,109.845,100.75383,105.29941497802734
165,164.205,153.73523,158.97011474609377
36,52.835,52.441563,52.63828132629395
214,157.285,178.0159,167.65044982910155
170,147.845,158.54999,153.1974938964844
94,105.65,91.58813,98.61906356811524
94,109.62,99.14887,104.38443618774414
130,124.96,134.69354,129.82677124023436
144,136.725,140.61954,138.67226867675782
128,111.875,122.45781,117.1664047241211
120,99.56,117.126755,108.3433773803711
116,123.11,124.25842,123.68421142578126
284,213.47,278.07755,245.77377258300783
114,104.04,101.24106,102.6405291748047
102,137.985,113.46965,125.72732513427735
123,122.04,134.84363,128.44181396484376
34,47.6,41.568047,44.58402328491211
95,112.44,99.33352,105.8867594909668
139,147.16,160.53253,153.8462658691406
124,116.99,119.54638,118.26818954467774
107,97.26,110.17064,103.71531951904296
68,75.045,77.050934,76.04796691894532
172,174.675,176.03883,175.35691680908204
115,95.455,110.81335,103.13417343139648
85,85.63,87.27166,86.4508299255371
120,123.845,129.15675,126.50087677001953
227,201.425,223.30392,212.36446228027344
122,95.555,121.71933,108.63716491699219
71,81.335,72.160706,76.74785278320311
96,106.32,109.35781,107.83890548706054
76,68.65,73.3385,70.99425048828125
68,79.095,69.39658,74.24579177856445
146,127.945,140.43979,134.19239440917968
114,117.135,112.122734,114.6288670349121
118,125.345,115.30395,120.32447372436523
94,95.315,95.6917,95.50335189819336
148,138.19,149.70456,143.94727966308594
169,137.11,151.00304,144.05651824951173
76,110.385,86.76674,98.57586944580078
147,130.085,137.86247,133.97373626708986
130,138.37,131.11938,134.7446923828125
67,74.935,73.45456,74.19477966308594
84,104.01,99.73836,101.87417877197265
132,104.375,124.253845,114.31442260742188
120,143.66,139.98088,141.82044036865233
91,118.71,98.88271,108.79635665893554
140,128.065,145.36278,136.71388885498047
166,176.29,173.26463,174.77731658935545
28,66.575,42.636276,54.605638122558595
68,106.78,88.09855,97.43927444458008
66,61.015,73.33444,67.17472106933593
108,123.1,105.05826,114.07912902832031
53,51.235,55.883537,53.559268646240234
107,96.5,109.06316,102.78158187866211
61,66.56,60.94263,63.751315383911134
95,80.115,85.95579,83.03539382934571
54,59.085,58.074364,58.57968185424805
47,48.405,44.074738,46.23986877441406
157,141.855,159.9174,150.88620208740235
103,85.555,84.379326,84.96716293334961
50,69.83,54.869064,62.34953216552734
68,52.455,62.64532,57.55016044616699
86,88.025,88.82479,88.42489547729492
42,52.22,49.604584,50.91229187011719
49,43.68,51.826195,47.7530973815918
70,84.435,72.633766,78.5343830871582
134,109.335,130.40898,119.87199066162108
84,96.85,84.56863,90.7093132019043
118,108.7,110.14351,109.4217544555664
105,101.58,94.51637,98.04818634033202
125,87.955,108.58226,98.26863006591796
51,62.8,56.94678,59.87339057922363
101,94.82,96.795135,95.80756774902343
64,79.73,67.4846,73.60729812622071
36,39.475,42.96377,41.21938591003418
102,122.9,110.67837,116.78918380737305
