Date,Store ID,Product ID,Demand,Forecast_RandomForest,Forecast_XGBoost,Forecast_Ensemble
2023-07-30,S001,P0010,49,48.87,48.79,48.83
2023-07-30,S005,P0020,152,152.43,151.09,151.69
2023-07-30,S002,P0005,94,97.01,92.83,94.71
2023-07-30,S002,P0011,111,111.32,112.27,111.84
2023-07-30,S005,P0001,201,201.85,203.23,202.61
2023-07-30,S001,P0002,156,153.86,155.37,154.69
2023-07-30,S002,P0013,161,160.59,160.58,160.58
2023-07-30,S004,P0001,227,226.72,222.34,224.31
2023-07-30,S005,P0019,103,103.28,101.85,102.49
2023-07-30,S002,P0014,83,85.78,88.19,87.11
2023-07-30,S005,P0017,88,81.64,85.59,83.81
2023-07-30,S002,P0006,130,127.5,130.76,129.29
2023-07-30,S004,P0013,126,126.21,126.32,126.27
2023-07-30,S005,P0010,186,185.39,187.18,186.37
2023-07-30,S001,P0013,104,104.04,106.27,105.27
2023-07-30,S003,P0003,76,73.5,74.58,74.09
2023-07-30,S002,P0017,67,67.04,66.21,66.58
2023-07-30,S003,P0015,176,193.69,186.26,189.6
2023-07-30,S001,P0003,113,112.89,113.55,113.25
2023-07-30,S003,P0002,159,160.82,160.51,160.65
2023-07-30,S003,P0008,86,95.01,89.24,91.84
2023-07-30,S003,P0016,116,115.96,115.51,115.71
2023-07-30,S001,P0014,109,108.72,108.15,108.41
2023-07-30,S004,P0015,64,64.09,63.66,63.85
2023-07-30,S004,P0020,117,117.24,116.35,116.75
2023-07-30,S004,P0006,128,123.13,125.07,124.2
2023-07-30,S001,P0015,150,150.89,152.48,151.76
2023-07-30,S002,P0008,86,83.33,84.3,83.86
2023-07-30,S003,P0004,157,157.32,158.55,158.0
2023-07-31,S001,P0020,73,72.97,74.24,73.67
2023-07-31,S005,P0011,90,90.01,88.76,89.32
2023-07-31,S004,P0013,143,142.29,141.13,141.65
2023-07-31,S003,P0006,88,90.4,88.29,89.24
2023-07-31,S003,P0008,106,105.76,107.89,106.93
2023-07-31,S002,P0004,175,191.48,183.14,186.89
2023-07-31,S001,P0004,71,71.18,72.35,71.82
2023-07-31,S004,P0018,74,74.44,75.67,75.12
2023-07-31,S003,P0012,37,33.93,36.55,35.37
2023-07-31,S002,P0001,128,128.49,128.24,128.35
2023-07-31,S004,P0007,59,58.78,58.73,58.75
2023-07-31,S001,P0002,65,64.69,65.14,64.94
2023-07-31,S003,P0014,129,130.92,131.32,131.14
2023-07-31,S001,P0011,72,71.87,70.73,71.24
2023-07-31,S001,P0017,82,82.32,85.51,84.07
2023-07-31,S003,P0013,180,178.8,179.01,178.92
2023-07-31,S004,P0015,80,86.74,82.35,84.33
2023-07-31,S002,P0012,49,53.32,52.55,52.9
2023-07-31,S005,P0020,102,102.03,103.58,102.88
2023-07-31,S004,P0020,105,98.14,101.26,99.86
2023-07-31,S002,P0019,132,124.96,130.03,127.75
2023-07-31,S002,P0015,78,83.01,84.94,84.07
2023-07-31,S005,P0018,71,77.77,74.34,75.88
2023-07-31,S004,P0010,117,117.37,118.17,117.81
2023-07-31,S004,P0003,58,58.09,55.39,56.61
2023-07-31,S005,P0019,78,78.57,78.03,78.27
2023-07-31,S003,P0010,192,191.47,194.1,192.92
2023-07-31,S004,P0001,107,106.9,105.86,106.33
2023-07-31,S001,P0006,69,69.2,68.57,68.85
2023-07-31,S005,P0014,69,68.92,69.19,69.07
2023-07-31,S003,P0004,227,223.94,221.73,222.72
2023-07-31,S002,P0009,146,145.76,145.42,145.57
2023-07-31,S002,P0005,46,43.6,44.33,44.0
2023-07-31,S003,P0011,146,134.29,137.15,135.86
2023-07-31,S002,P0010,165,164.81,165.18,165.01
2023-07-31,S002,P0014,81,81.21,80.04,80.57
2023-07-31,S003,P0016,133,132.77,133.03,132.91
2023-07-31,S004,P0006,139,139.18,134.93,136.84
2023-07-31,S001,P0014,163,172.84,168.99,170.72
2023-07-31,S004,P0019,123,122.88,124.15,123.58
2023-07-31,S001,P0015,32,32.05,31.15,31.55
2023-07-31,S003,P0015,237,234.51,236.5,235.6
2023-07-31,S003,P0003,181,180.64,178.7,179.57
2023-07-31,S003,P0002,183,182.28,178.49,180.2
2023-07-31,S002,P0013,106,105.86,107.49,106.76
2023-07-31,S002,P0011,146,145.45,143.15,144.18
2023-07-31,S005,P0001,110,110.06,108.95,109.45
2023-07-31,S002,P0017,77,71.0,72.22,71.67
2023-07-31,S001,P0003,85,84.93,84.22,84.54
2023-07-31,S002,P0008,136,135.81,135.79,135.8
2023-07-31,S005,P0017,70,66.9,68.45,67.75
2023-07-31,S001,P0016,188,187.03,189.38,188.32
2023-07-31,S005,P0012,58,58.05,57.42,57.7
2023-07-31,S004,P0014,68,65.66,67.77,66.82
2023-07-31,S003,P0009,4,4.29,4.55,4.43
2023-07-31,S002,P0002,47,47.03,46.21,46.58
2023-07-31,S005,P0015,152,151.73,151.4,151.55
2023-07-31,S002,P0003,76,75.7,76.19,75.97
2023-07-31,S001,P0010,55,50.66,52.41,51.62
2023-07-31,S005,P0004,105,113.01,109.26,110.95
2023-07-31,S001,P0008,84,83.85,84.37,84.14
2023-07-31,S002,P0016,68,68.81,68.45,68.61
2023-07-31,S004,P0016,71,70.91,69.92,70.37
2023-07-31,S001,P0019,93,96.35,95.75,96.02
2023-07-31,S005,P0009,63,63.05,64.38,63.78
2023-07-31,S001,P0012,82,81.87,81.62,81.73
2023-07-31,S001,P0001,75,74.99,73.23,74.02
2023-07-31,S004,P0011,6,7.09,7.17,7.13
2023-07-31,S003,P0007,152,151.71,154.8,153.41
2023-07-31,S004,P0002,144,153.08,152.29,152.65
2023-07-31,S001,P0009,42,41.35,44.39,43.02
2023-07-31,S001,P0007,112,112.33,111.32,111.77
2023-07-31,S002,P0006,90,90.19,89.09,89.59
2023-07-31,S002,P0007,78,78.05,80.31,79.29
2023-07-31,S005,P0013,116,115.82,113.64,114.62
2023-07-31,S005,P0016,83,83.17,82.94,83.04
2023-07-31,S004,P0009,119,113.89,116.67,115.42
2023-07-31,S002,P0020,95,94.84,95.51,95.21
2023-07-31,S003,P0005,130,129.8,129.16,129.45
2023-07-31,S001,P0018,117,116.91,117.2,117.07
2023-07-31,S004,P0004,147,156.49,154.79,155.55
2023-07-31,S005,P0007,118,118.0,119.1,118.6
2023-07-31,S003,P0001,134,133.71,132.44,133.01
2023-07-31,S005,P0002,146,153.87,148.13,150.71
2023-07-31,S001,P0013,77,77.04,75.56,76.23
2023-07-31,S004,P0012,63,62.92,61.49,62.13
2023-07-31,S005,P0008,99,98.93,97.57,98.18
2023-07-31,S004,P0017,115,114.83,113.83,114.28
2023-07-31,S005,P0006,137,137.26,140.33,138.95
2023-07-31,S001,P0005,91,90.7,88.59,89.54
2023-07-31,S004,P0005,168,167.65,169.15,168.48
2023-07-31,S005,P0005,175,175.41,176.12,175.8
2023-07-31,S003,P0019,172,173.22,172.12,172.62
2023-07-31,S005,P0010,80,87.22,86.65,86.91
2023-07-31,S004,P0008,47,49.14,48.87,48.99
2023-07-31,S003,P0018,46,45.81,44.84,45.28
2023-07-31,S003,P0020,110,110.17,111.07,110.67
2023-07-31,S002,P0018,105,105.03,106.48,105.83
2023-07-31,S003,P0017,80,83.01,83.88,83.49
2023-07-31,S005,P0003,96,96.07,93.27,94.53
2023-08-01,S001,P0008,131,131.33,130.78,131.03
2023-08-01,S002,P0004,118,123.37,119.52,121.25
2023-08-01,S003,P0017,123,122.47,122.46,122.46
2023-08-01,S004,P0003,68,67.98,68.07,68.03
2023-08-01,S001,P0001,65,65.15,65.88,65.55
2023-08-01,S004,P0014,92,91.85,94.05,93.06
2023-08-01,S002,P0002,88,88.09,87.58,87.81
2023-08-01,S005,P0009,204,204.14,217.92,211.72
2023-08-01,S001,P0020,90,90.01,90.69,90.38
2023-08-01,S001,P0018,142,142.15,140.51,141.25
2023-08-01,S001,P0007,126,125.33,125.43,125.39
2023-08-01,S003,P0012,100,100.51,99.41,99.91
2023-08-01,S002,P0003,246,243.71,245.98,244.96
2023-08-01,S004,P0002,129,128.3,133.1,130.94
2023-08-01,S005,P0007,189,190.15,188.25,189.1
2023-08-01,S005,P0002,141,140.87,139.33,140.02
2023-08-01,S001,P0013,120,119.99,119.83,119.9
2023-08-01,S004,P0019,83,82.38,83.01,82.73
2023-08-01,S005,P0020,58,55.96,58.7,57.47
2023-08-01,S004,P0013,114,114.22,116.39,115.41
2023-08-01,S001,P0002,119,119.0,121.7,120.48
2023-08-01,S001,P0003,172,172.49,173.91,173.27
2023-08-01,S002,P0018,128,127.76,126.31,126.96
2023-08-01,S002,P0011,127,126.68,126.99,126.85
2023-08-01,S003,P0006,106,106.15,106.18,106.17
2023-08-01,S003,P0019,64,64.16,65.81,65.07
2023-08-01,S003,P0004,134,135.86,133.06,134.32
2023-08-01,S005,P0019,190,189.05,188.36,188.67
2023-08-01,S002,P0015,144,143.86,144.73,144.34
2023-08-01,S005,P0010,80,80.04,79.49,79.74
2023-08-01,S003,P0002,96,95.96,94.9,95.38
2023-08-01,S005,P0014,177,175.75,176.6,176.22
2023-08-01,S002,P0008,92,92.09,93.29,92.75
2023-08-01,S005,P0016,197,196.27,198.09,197.27
2023-08-01,S003,P0005,119,111.56,111.43,111.49
2023-08-01,S003,P0016,169,170.39,172.83,171.73
2023-08-01,S003,P0013,159,158.34,158.47,158.41
2023-08-01,S004,P0006,110,110.4,112.07,111.32
2023-08-01,S002,P0009,29,29.11,27.7,28.33
2023-08-01,S004,P0007,162,161.37,161.17,161.26
2023-08-01,S003,P0014,27,26.76,25.83,26.25
2023-08-01,S001,P0005,239,234.64,231.99,233.18
2023-08-01,S002,P0016,150,150.01,148.74,149.31
2023-08-01,S005,P0006,131,130.5,128.77,129.55
2023-08-01,S001,P0009,84,83.95,83.89,83.92
2023-08-01,S001,P0006,201,200.5,199.62,200.02
2023-08-01,S003,P0010,163,163.99,163.04,163.47
2023-08-01,S005,P0017,151,151.21,152.15,151.73
2023-08-01,S003,P0007,189,175.66,174.32,174.92
2023-08-01,S004,P0009,79,82.62,83.5,83.1
2023-08-01,S001,P0011,119,119.22,118.5,118.82
2023-08-01,S002,P0020,58,57.98,59.92,59.05
2023-08-01,S005,P0012,93,92.91,92.53,92.7
2023-08-01,S003,P0003,105,105.06,104.05,104.5
2023-08-01,S003,P0015,144,143.85,142.45,143.08
2023-08-01,S004,P0015,156,156.25,156.03,156.13
2023-08-01,S004,P0020,86,84.61,85.58,85.14
2023-08-01,S002,P0007,65,68.67,67.56,68.06
2023-08-01,S001,P0016,274,269.29,277.83,273.99
2023-08-01,S002,P0012,157,157.74,161.13,159.6
2023-08-01,S004,P0005,55,55.05,55.04,55.04
2023-08-01,S001,P0017,124,123.8,123.25,123.5
2023-08-01,S002,P0005,141,140.86,140.24,140.52
2023-08-01,S003,P0008,87,81.75,81.02,81.35
2023-08-01,S002,P0010,196,197.05,193.92,195.33
2023-08-01,S005,P0001,182,182.14,178.9,180.36
2023-08-01,S005,P0011,210,208.98,214.56,212.05
2023-08-01,S005,P0003,124,117.84,122.18,120.23
2023-08-01,S002,P0014,150,149.77,151.59,150.77
2023-08-01,S005,P0013,75,81.93,81.06,81.45
2023-08-01,S004,P0001,153,157.39,157.66,157.54
2023-08-01,S001,P0014,138,138.46,138.12,138.27
2023-08-01,S003,P0011,247,244.7,246.26,245.56
2023-08-01,S001,P0015,274,268.4,276.15,272.66
2023-08-01,S004,P0004,147,146.91,146.61,146.75
2023-08-01,S004,P0011,101,93.27,95.07,94.26
2023-08-01,S002,P0006,68,68.03,66.76,67.33
2023-08-01,S003,P0009,84,84.18,83.6,83.86
2023-08-01,S004,P0008,96,95.18,96.35,95.82
2023-08-01,S002,P0017,165,177.96,175.92,176.84
2023-08-01,S002,P0019,87,86.99,87.24,87.13
2023-08-01,S004,P0016,101,100.36,103.39,102.03
2023-08-01,S003,P0018,115,115.21,114.47,114.8
2023-08-01,S005,P0015,222,236.27,250.02,243.83
2023-08-01,S002,P0001,153,152.64,154.0,153.39
2023-08-01,S001,P0010,55,55.75,56.62,56.23
2023-08-01,S005,P0008,215,217.84,216.08,216.87
2023-08-01,S001,P0004,86,85.77,88.82,87.45
2023-08-01,S003,P0001,94,94.18,91.03,92.45
2023-08-01,S004,P0010,102,96.57,100.84,98.92
2023-08-01,S004,P0017,112,111.68,111.89,111.8
2023-08-01,S004,P0018,80,76.23,78.28,77.36
2023-08-01,S005,P0005,66,65.98,65.08,65.49
2023-08-01,S001,P0019,62,61.89,61.78,61.83
2023-08-01,S005,P0018,193,191.04,189.59,190.24
2023-08-01,S002,P0013,137,137.4,138.07,137.77
2023-08-01,S004,P0012,132,133.0,132.22,132.57
2023-08-01,S001,P0012,175,177.07,180.12,178.75
2023-08-01,S003,P0020,150,149.92,151.75,150.93
2023-08-01,S005,P0004,166,167.06,163.44,165.07
2023-08-02,S005,P0003,159,158.92,158.7,158.8
2023-08-02,S001,P0013,142,136.16,136.47,136.33
2023-08-02,S003,P0020,90,90.17,91.12,90.69
2023-08-02,S002,P0006,105,105.1,105.51,105.33
2023-08-02,S002,P0007,109,109.26,110.86,110.14
2023-08-02,S003,P0019,155,154.81,152.22,153.39
2023-08-02,S005,P0005,113,113.12,113.82,113.51
2023-08-02,S001,P0018,159,159.12,158.78,158.93
2023-08-02,S005,P0002,75,75.13,75.87,75.54
2023-08-02,S005,P0008,109,114.08,112.47,113.19
2023-08-02,S004,P0017,223,222.49,225.45,224.12
2023-08-02,S004,P0012,116,115.94,116.75,116.39
2023-08-02,S002,P0018,116,120.86,122.73,121.89
2023-08-02,S005,P0006,124,123.99,121.57,122.66
2023-08-02,S003,P0001,56,55.95,57.57,56.84
2023-08-02,S004,P0004,157,154.84,155.68,155.3
2023-08-02,S002,P0020,69,72.67,71.78,72.18
2023-08-02,S001,P0003,169,168.58,172.2,170.57
2023-08-02,S005,P0014,50,49.91,49.78,49.84
2023-08-02,S005,P0001,184,176.54,182.73,179.94
2023-08-02,S001,P0005,65,65.29,63.11,64.09
2023-08-02,S005,P0016,195,195.06,192.35,193.57
2023-08-02,S001,P0015,81,81.04,78.67,79.74
2023-08-02,S002,P0017,148,147.15,150.29,148.88
2023-08-02,S004,P0002,169,164.49,167.34,166.06
2023-08-02,S001,P0001,102,110.32,106.03,107.96
2023-08-02,S004,P0011,84,82.72,85.13,84.05
2023-08-02,S003,P0005,108,108.52,108.88,108.72
2023-08-02,S005,P0009,176,175.65,173.77,174.62
2023-08-02,S001,P0012,224,221.72,226.38,224.28
2023-08-02,S001,P0019,85,84.85,86.17,85.58
2023-08-02,S001,P0007,212,215.13,212.95,213.93
2023-08-02,S005,P0004,117,117.15,116.12,116.58
2023-08-02,S001,P0008,113,113.11,112.22,112.62
2023-08-02,S002,P0003,162,161.84,160.02,160.84
2023-08-02,S001,P0010,77,77.14,78.79,78.05
2023-08-02,S005,P0015,223,229.55,225.34,227.23
2023-08-02,S004,P0016,98,98.12,98.09,98.1
2023-08-02,S002,P0002,34,33.91,33.74,33.82
2023-08-02,S004,P0014,83,82.94,83.18,83.07
2023-08-02,S003,P0009,107,108.1,111.22,109.82
2023-08-02,S003,P0007,166,153.68,159.75,157.02
2023-08-02,S005,P0017,101,95.5,94.46,94.93
2023-08-02,S001,P0009,168,168.79,170.5,169.73
2023-08-02,S001,P0016,193,195.14,194.65,194.87
2023-08-02,S002,P0011,177,177.78,178.32,178.08
2023-08-02,S002,P0013,84,84.04,83.56,83.78
2023-08-02,S003,P0004,206,222.46,217.84,219.92
2023-08-02,S003,P0002,190,180.5,182.12,181.39
2023-08-02,S003,P0003,211,209.89,210.95,210.47
2023-08-02,S003,P0015,85,84.94,85.13,85.04
2023-08-02,S002,P0008,157,155.73,157.74,156.84
2023-08-02,S001,P0014,150,150.14,151.64,150.97
2023-08-02,S002,P0014,134,134.45,133.07,133.69
2023-08-02,S003,P0016,146,146.18,151.25,148.97
2023-08-02,S002,P0010,234,228.67,231.84,230.41
2023-08-02,S004,P0006,107,107.11,106.76,106.92
2023-08-02,S002,P0009,173,182.53,186.58,184.76
2023-08-02,S002,P0005,88,87.88,87.56,87.7
2023-08-02,S003,P0011,118,117.73,117.99,117.87
2023-08-02,S004,P0019,148,148.07,147.34,147.67
2023-08-02,S002,P0016,146,140.46,142.34,141.49
2023-08-02,S005,P0012,115,114.76,117.03,116.01
2023-08-02,S005,P0013,200,199.74,202.83,201.44
2023-08-02,S004,P0005,163,163.51,162.55,162.98
2023-08-02,S003,P0008,86,91.85,88.94,90.25
2023-08-02,S003,P0010,50,51.56,52.64,52.15
2023-08-02,S001,P0006,88,94.57,90.71,92.45
2023-08-02,S004,P0009,200,199.8,200.84,200.37
2023-08-02,S005,P0020,117,116.35,117.9,117.2
2023-08-02,S002,P0012,112,111.77,112.4,112.12
2023-08-02,S003,P0012,68,68.3,67.92,68.09
2023-08-02,S005,P0011,100,99.87,99.94,99.91
2023-08-02,S001,P0011,66,63.27,62.85,63.04
2023-08-02,S004,P0010,219,215.66,208.81,211.89
2023-08-02,S001,P0017,179,177.63,177.77,177.71
2023-08-02,S004,P0003,69,68.71,68.74,68.73
2023-08-02,S004,P0020,64,68.56,67.56,68.01
2023-08-02,S004,P0015,100,98.62,98.37,98.48
2023-08-02,S005,P0019,150,149.25,150.91,150.16
2023-08-02,S002,P0015,76,76.01,74.92,75.41
2023-08-02,S004,P0007,164,163.57,161.33,162.34
2023-08-02,S004,P0001,286,283.73,294.91,289.88
2023-08-02,S002,P0019,158,158.23,157.28,157.71
2023-08-02,S004,P0013,230,227.3,228.74,228.09
2023-08-02,S002,P0001,187,187.15,189.65,188.52
2023-08-02,S003,P0006,31,30.99,31.42,31.23
2023-08-02,S001,P0002,165,164.91,164.06,164.44
2023-08-02,S003,P0014,139,137.14,139.35,138.36
2023-08-02,S005,P0018,70,69.91,70.58,70.28
2023-08-02,S003,P0013,150,149.92,150.24,150.1
2023-08-02,S003,P0017,94,94.08,94.14,94.11
2023-08-02,S001,P0004,53,53.1,54.02,53.61
2023-08-02,S001,P0020,73,77.6,76.06,76.75
2023-08-02,S005,P0007,232,224.83,223.88,224.31
2023-08-02,S002,P0004,36,40.07,40.56,40.34
2023-08-02,S004,P0008,93,93.0,91.98,92.44
2023-08-02,S004,P0018,88,87.91,88.21,88.07
2023-08-02,S003,P0018,104,108.0,105.27,106.5
2023-08-02,S005,P0010,162,161.89,162.67,162.32
2023-08-03,S001,P0015,117,117.14,115.84,116.42
2023-08-03,S001,P0002,117,117.09,115.62,116.28
2023-08-03,S001,P0004,151,150.78,150.61,150.69
2023-08-03,S005,P0019,67,71.56,71.19,71.36
2023-08-03,S002,P0005,185,183.59,185.07,184.4
2023-08-03,S005,P0015,136,136.07,133.08,134.43
2023-08-03,S003,P0009,97,96.81,98.36,97.66
2023-08-03,S004,P0015,150,149.45,147.8,148.54
2023-08-03,S002,P0009,160,159.79,162.6,161.34
2023-08-03,S002,P0001,134,133.72,133.85,133.79
2023-08-03,S002,P0015,173,172.41,172.76,172.6
2023-08-03,S003,P0016,133,133.08,133.51,133.32
2023-08-03,S002,P0010,249,244.91,248.18,246.71
2023-08-03,S004,P0001,185,190.84,187.32,188.9
2023-08-03,S004,P0014,109,111.48,109.39,110.33
2023-08-03,S004,P0020,71,71.03,71.66,71.38
2023-08-03,S004,P0013,198,201.97,196.53,198.98
2023-08-03,S001,P0014,79,72.26,73.27,72.82
2023-08-03,S002,P0008,101,101.0,103.02,102.11
2023-08-03,S002,P0007,90,96.03,94.37,95.12
2023-08-03,S002,P0004,246,244.3,235.07,239.22
2023-08-03,S003,P0008,83,79.58,84.6,82.34
2023-08-03,S004,P0016,109,107.45,109.42,108.53
2023-08-03,S003,P0015,200,202.46,206.18,204.51
2023-08-03,S002,P0014,108,108.41,108.95,108.71
2023-08-03,S001,P0007,193,192.15,195.28,193.87
2023-08-03,S005,P0018,110,117.12,112.35,114.5
2023-08-03,S001,P0012,47,46.27,48.16,47.31
2023-08-03,S004,P0003,74,74.16,74.01,74.08
2023-08-03,S002,P0002,100,99.98,99.35,99.63
2023-08-03,S005,P0009,179,178.46,178.9,178.7
2023-08-03,S005,P0004,210,209.25,208.07,208.6
2023-08-03,S003,P0005,94,94.26,93.13,93.64
2023-08-03,S004,P0011,140,133.65,135.47,134.65
2023-08-03,S005,P0020,110,110.16,110.7,110.46
2023-08-03,S004,P0018,116,114.55,116.96,115.88
2023-08-03,S003,P0010,182,182.66,180.94,181.71
2023-08-03,S001,P0001,114,114.51,115.14,114.86
2023-08-03,S004,P0002,129,128.84,129.1,128.98
2023-08-03,S001,P0008,107,106.89,105.91,106.35
2023-08-03,S001,P0010,106,106.22,106.33,106.28
2023-08-03,S002,P0012,127,126.77,125.98,126.34
2023-08-03,S001,P0009,94,94.17,93.77,93.95
2023-08-03,S003,P0002,138,137.99,137.68,137.82
2023-08-03,S002,P0003,155,158.9,156.29,157.46
2023-08-03,S001,P0019,82,77.49,78.42,78.0
2023-08-03,S005,P0012,118,117.79,117.19,117.46
2023-08-03,S003,P0013,182,183.09,177.68,180.11
2023-08-03,S004,P0006,147,152.93,144.55,148.32
2023-08-03,S004,P0019,54,56.32,55.51,55.87
2023-08-03,S001,P0020,107,107.25,107.71,107.5
2023-08-03,S003,P0011,121,123.05,121.24,122.05
2023-08-03,S001,P0016,203,193.45,206.99,200.9
2023-08-03,S001,P0011,50,50.06,49.17,49.57
2023-08-03,S002,P0016,134,133.65,135.37,134.6
2023-08-03,S003,P0007,138,135.89,137.32,136.68
2023-08-03,S003,P0003,71,70.97,72.37,71.74
2023-08-03,S004,P0008,127,127.01,125.59,126.23
2023-08-03,S004,P0005,146,135.66,143.9,140.19
2023-08-03,S001,P0017,111,110.66,113.94,112.46
2023-08-03,S003,P0018,36,35.97,36.4,36.21
2023-08-03,S002,P0006,79,78.72,77.94,78.29
2023-08-03,S003,P0012,40,39.93,40.22,40.09
2023-08-03,S003,P0001,77,76.72,80.15,78.61
2023-08-03,S004,P0007,7,6.86,13.09,10.29
2023-08-03,S001,P0013,77,77.1,77.03,77.06
2023-08-03,S005,P0016,100,99.99,100.91,100.5
2023-08-03,S005,P0010,138,137.53,138.8,138.23
2023-08-03,S003,P0017,97,97.22,97.38,97.31
2023-08-03,S004,P0012,144,143.86,143.9,143.88
2023-08-03,S003,P0014,84,82.63,82.44,82.53
2023-08-03,S005,P0013,43,43.61,43.2,43.38
2023-08-03,S005,P0003,72,72.05,74.1,73.18
2023-08-03,S002,P0018,71,71.18,70.7,70.92
2023-08-03,S005,P0014,54,53.93,53.69,53.8
2023-08-03,S001,P0005,116,116.7,117.77,117.29
2023-08-03,S003,P0019,149,148.55,149.26,148.94
2023-08-03,S005,P0006,112,116.88,116.92,116.9
2023-08-03,S004,P0010,157,156.75,154.14,155.31
2023-08-03,S003,P0020,79,78.88,77.85,78.31
2023-08-03,S005,P0011,50,50.04,51.0,50.57
2023-08-03,S005,P0001,130,130.29,127.98,129.02
2023-08-03,S005,P0008,145,144.67,146.61,145.74
2023-08-03,S003,P0004,167,152.48,153.37,152.97
2023-08-03,S004,P0009,92,99.34,95.02,96.96
2023-08-03,S002,P0013,292,286.44,292.7,289.88
2023-08-03,S003,P0006,103,102.96,102.97,102.97
2023-08-03,S005,P0005,204,209.52,211.19,210.44
2023-08-03,S002,P0020,106,106.18,103.95,104.95
2023-08-03,S005,P0017,155,155.27,156.74,156.08
2023-08-03,S001,P0003,78,78.04,75.96,76.9
2023-08-03,S002,P0011,214,211.31,210.33,210.77
2023-08-03,S004,P0004,149,149.27,152.99,151.32
2023-08-03,S001,P0006,86,85.97,87.57,86.85
2023-08-03,S002,P0017,154,153.81,155.84,154.93
2023-08-03,S002,P0019,115,114.83,114.56,114.68
2023-08-03,S001,P0018,133,143.7,144.72,144.26
2023-08-03,S005,P0002,109,108.7,109.64,109.22
2023-08-03,S005,P0007,171,170.95,176.27,173.88
2023-08-03,S004,P0017,118,117.62,118.19,117.93
2023-08-04,S003,P0005,96,96.35,97.14,96.78
2023-08-04,S003,P0001,78,78.16,76.71,77.36
2023-08-04,S005,P0009,172,156.34,161.85,159.37
2023-08-04,S005,P0020,37,36.9,38.26,37.65
2023-08-04,S004,P0011,87,86.7,86.66,86.68
2023-08-04,S004,P0004,114,113.22,113.47,113.36
2023-08-04,S001,P0005,35,35.19,35.09,35.14
2023-08-04,S005,P0010,192,191.74,194.76,193.4
2023-08-04,S004,P0012,87,88.77,87.68,88.17
2023-08-04,S001,P0007,97,96.98,98.32,97.72
2023-08-04,S005,P0005,185,183.93,180.64,182.12
2023-08-04,S001,P0006,125,124.96,127.47,126.34
2023-08-04,S002,P0007,124,124.06,123.55,123.78
2023-08-04,S005,P0002,121,117.59,120.13,118.99
2023-08-04,S004,P0017,76,75.7,76.51,76.15
2023-08-04,S004,P0014,83,83.0,84.73,83.95
2023-08-04,S002,P0004,68,67.99,65.37,66.55
2023-08-04,S005,P0006,168,164.85,166.68,165.86
2023-08-04,S001,P0004,69,68.82,67.91,68.32
2023-08-04,S001,P0020,96,95.72,95.66,95.69
2023-08-04,S003,P0018,88,87.8,87.59,87.68
2023-08-04,S002,P0003,174,174.09,173.78,173.92
2023-08-04,S001,P0008,36,36.18,36.77,36.5
2023-08-04,S004,P0018,43,45.05,44.68,44.85
2023-08-04,S005,P0013,300,301.03,294.9,297.66
2023-08-04,S005,P0004,156,148.63,152.41,150.71
2023-08-04,S001,P0010,107,107.09,105.66,106.3
2023-08-04,S004,P0009,104,102.84,102.5,102.65
2023-08-04,S003,P0006,101,103.72,102.07,102.81
2023-08-04,S001,P0001,84,83.94,84.64,84.33
2023-08-04,S002,P0006,114,114.37,115.98,115.26
2023-08-04,S003,P0016,174,173.56,174.85,174.27
2023-08-04,S002,P0015,143,142.92,143.81,143.41
2023-08-04,S001,P0003,98,97.99,97.51,97.73
2023-08-04,S001,P0017,136,135.56,132.11,133.66
2023-08-04,S002,P0019,42,38.92,39.97,39.5
2023-08-04,S002,P0014,86,86.9,87.6,87.29
2023-08-04,S003,P0008,132,131.87,130.11,130.9
2023-08-04,S001,P0014,193,192.73,191.37,191.98
2023-08-04,S002,P0008,191,193.9,195.09,194.55
2023-08-04,S003,P0014,125,124.94,124.63,124.77
2023-08-04,S002,P0011,171,170.91,171.55,171.26
2023-08-04,S004,P0008,122,122.12,123.08,122.65
2023-08-04,S001,P0015,189,192.61,186.59,189.3
2023-08-04,S003,P0015,166,167.02,165.94,166.43
2023-08-04,S005,P0017,105,107.7,107.13,107.39
2023-08-04,S002,P0001,129,128.95,130.55,129.83
2023-08-04,S003,P0004,184,195.56,191.48,193.32
2023-08-04,S001,P0002,150,149.85,151.06,150.52
2023-08-04,S004,P0001,172,173.01,173.9,173.5
2023-08-04,S004,P0015,60,60.01,59.79,59.89
2023-08-04,S001,P0013,107,101.92,105.0,103.61
2023-08-04,S003,P0020,102,96.29,98.93,97.74
2023-08-04,S004,P0002,116,115.9,118.22,117.18
2023-08-04,S003,P0012,68,71.11,70.55,70.8
2023-08-04,S003,P0010,123,123.02,124.24,123.69
2023-08-04,S002,P0020,95,95.21,95.42,95.33
2023-08-04,S004,P0005,128,130.63,133.26,132.08
2023-08-04,S003,P0007,87,87.06,85.54,86.22
2023-08-04,S001,P0009,137,137.33,139.02,138.26
2023-08-04,S002,P0013,197,199.08,199.81,199.48
2023-08-04,S005,P0011,80,80.01,80.12,80.07
2023-08-04,S005,P0016,127,127.39,127.54,127.47
2023-08-04,S001,P0019,59,59.46,60.66,60.12
2023-08-04,S005,P0014,57,56.96,59.12,58.15
2023-08-04,S004,P0006,215,213.78,214.61,214.24
2023-08-04,S004,P0019,137,136.72,136.32,136.5
2023-08-04,S003,P0011,101,100.62,102.6,101.71
2023-08-04,S003,P0017,25,28.95,27.2,27.99
